房屋信息,房屋价格,房屋位置,房屋单价
嘉和苑  | 3室2厅 | 120.97平米 | 北 | 其他,615,东风西,单价50840元/平米
骏景花园  | 2室2厅 | 89平米 | 南 | 简装,490,棠下,单价55057元/平米
平安宿舍  | 2室2厅 | 82平米 | 南 北 | 其他,268,赤岗,单价32683元/平米
民航小区向云新街  | 2室1厅 | 74平米 | 西北 | 简装,285,白云大道南,单价38514元/平米
嘉和苑  | 3室2厅 | 120.97平米 | 北 | 其他,615,东风西,单价50840元/平米
细岗路细岗东二街  | 2室1厅 | 67平米 | 东南 | 简装,215,昌岗,单价32090元/平米
富力千禧花园  | 2室1厅 | 76.83平米 | 北 | 简装,438,新港西,单价57009元/平米
泰景花园文雅阁  | 2室2厅 | 80.48平米 | 西南 | 简装 | 有电梯,260,区府,单价32307元/平米
腾龙阁  | 2室1厅 | 86.29平米 | 西南 | 其他 | 有电梯,275,机场路,单价31870元/平米
雅致花园  | 2室2厅 | 79.47平米 | 北 | 其他 | 有电梯,315,江燕路,单价39638元/平米
金碧新城  | 2室1厅 | 63平米 | 东北 | 其他 | 有电梯,220,石井,单价34921元/平米
火电厂宿舍  | 2室2厅 | 78.47平米 | 南 | 精装 | 无电梯,172,开发区,单价21920元/平米
锦丽居  | 2室2厅 | 70平米 | 东北 | 其他,345,金碧,单价49286元/平米
东怡新区东雅园  | 3室2厅 | 119.5平米 | 东 西 | 其他 | 无电梯,285,市桥,单价23850元/平米
松涛北苑  | 3室1厅 | 64.88平米 | 东南 | 其他 | 无电梯,150,白云大道北,单价23120元/平米
天晟明苑  | 2室2厅 | 80.48平米 | 东 | 其他,368,石牌,单价45726元/平米
华南碧桂园翠山蓝天苑  | 2室2厅 | 101平米 | 北 | 简装 | 有电梯,350,华南,单价34654元/平米
港湾路  | 2室1厅 | 80平米 | 西 | 简装,205,区府,单价25625元/平米
宝岗大道马涌直街  | 3室2厅 | 111平米 | 东南 | 简装,300,宝岗,单价27028元/平米
翠馨华庭  | 2室1厅 | 42平米 | 南 | 简装 | 有电梯,190,广州大道南,单价45239元/平米
景泰新村景泰西五巷  | 3室1厅 | 79平米 | 东北 | 其他 | 无电梯,230,广园路,单价29114元/平米
油料宿舍  | 3室2厅 | 104.12平米 | 南 | 简装,350,白云大道南,单价33616元/平米
晓港雅筑  | 4室1厅 | 65平米 | 南 | 精装,360,昌岗,单价55385元/平米
龙湾贰号  | 3室2厅 | 100.79平米 | 南 | 精装 | 有电梯,350,芳村大道,单价34726元/平米
祥兴大厦  | 3室2厅 | 79.31平米 | 北 | 简装,468,天润路,单价59009元/平米
红棉苑南区  | 2室1厅 | 74平米 | 东北 | 其他 | 无电梯,250,花地大道,单价33784元/平米
敏建·锦绣世家  | 3室2厅 | 130.76平米 | 东南 | 毛坯,350,沙湾,单价26767元/平米
黄电新村  | 2室1厅 | 62.61平米 | 南 | 其他 | 无电梯,130,开发区,单价20764元/平米
金碧花园第一金碧  | 2室2厅 | 70平米 | 西南 | 其他,310,金碧,单价44286元/平米
华荟南景园  | 2室2厅 | 77平米 | 北 | 其他,195,沙湾,单价25325元/平米
江湾花苑  | 2室1厅 | 73.68平米 | 北 | 其他 | 无电梯,270,滨江中,单价36645元/平米
侨诚花园冬日苑  | 2室2厅 | 58.86平米 | 东南 | 精装,248,金碧,单价42134元/平米
江南新村  | 2室2厅 | 75.79平米 | 西 | 其他,157,市桥,单价20716元/平米
西城路10街  | 3室2厅 | 80.8平米 | 南 | 其他,135,市桥,单价16708元/平米
南国奥林匹克花园北奥一路  | 2室2厅 | 78.9平米 | 东北 | 其他 | 无电梯,280,华南,单价35488元/平米
芳村大道西  | 2室2厅 | 64.92平米 | 北 | 其他,110,滘口,单价16944元/平米
和安大厦  | 2室2厅 | 60.05平米 | 北 | 简装,258,工业大道南,单价42965元/平米
昌乐园  | 3室1厅 | 68平米 | 北 | 其他 | 无电梯,245,员村,单价36030元/平米
尚东尚筑  | 1室1厅 | 52.81平米 | 南 | 其他 | 有电梯,160,市桥,单价30298元/平米
尚东尚筑  | 3室1厅 | 88.14平米 | 北 | 毛坯 | 有电梯,268,市桥,单价30407元/平米
金海岸花园聚湖  | 2室2厅 | 78平米 | 西北 | 其他 | 有电梯,255,市桥,单价32693元/平米
恒福阁  | 4室2厅 | 147.55平米 | 北 | 其他 | 有电梯,500,淘金,单价33887元/平米
亚运城天誉  | 3室2厅 | 144.64平米 | 东南 | 其他,380,亚运城,单价26273元/平米
翠湖山庄  | 3室2厅 | 104平米 | 西 | 其他 | 有电梯,499,天河公园,单价47981元/平米
怡港花园  | 4室1厅 | 156.75平米 | 北 | 简装 | 有电梯,595,区府,单价37959元/平米
番禺海伦堡御院  | 3室2厅 | 102.21平米 | 东 | 其他 | 有电梯,315,沙湾,单价30819元/平米
合生颐景华苑  | 3室2厅 | 117.29平米 | 北 | 简装 | 有电梯,495,金碧,单价42204元/平米
保利春天里  | 3室2厅 | 95.74平米 | 西南 | 其他 | 有电梯,330,金沙洲,单价34469元/平米
天河峰景大厦  | 3室2厅 | 87平米 | 东北 | 其他 | 有电梯,390,粤垦,单价44828元/平米
明月金岸花园  | 5室2厅 | 157平米 | 东南 | 其他 | 有电梯,471,金沙洲,单价30000元/平米
富力桃园  | 3室2厅 | 140平米 | 东 | 其他 | 有电梯,465,罗冲围,单价33215元/平米
景泰花园  | 3室1厅 | 94平米 | 南 | 其他 | 无电梯,260,大金钟,单价27660元/平米
新安苑  | 3室2厅 | 102平米 | 南 北 | 其他 | 无电梯,280,区府,单价27451元/平米
保利西子湾  | 3室2厅 | 96.98平米 | 东南 | 其他 | 有电梯,348,金沙洲,单价35884元/平米
暨南花园  | 3室2厅 | 110平米 | 东 西 | 其他 | 无电梯,548,石牌,单价49819元/平米
大鹏花园  | 3室2厅 | 89.48平米 | 南 | 其他 | 有电梯,320,滘口,单价35763元/平米
广州碧桂园雅苑  | 3室2厅 | 102平米 | 南 | 其他 | 无电梯,322,南浦,单价31569元/平米
景泰新村景泰北街  | 1室0厅 | 23平米 | 西北 | 其他 | 无电梯,65,广园路,单价28261元/平米
半山雍景苑  | 3室2厅 | 88.48平米 | 南 北 | 其他 | 有电梯,450,五山,单价50859元/平米
翠湖山庄  | 3室1厅 | 112平米 | 西北 | 简装 | 有电梯,510,天河公园,单价45536元/平米
晓港花苑  | 3室2厅 | 117平米 | 北 | 简装 | 有电梯,500,前进路,单价42736元/平米
金沙湾花园金沙御苑  | 3室2厅 | 127平米 | 北 | 其他 | 有电梯,320,沙湾,单价25197元/平米
自在城市花园二期诺德中心城  | 3室2厅 | 102平米 | 南 | 毛坯 | 有电梯,320,华南,单价31373元/平米
雅居乐城南源著  | 3室1厅 | 98.01平米 | 北 | 毛坯 | 有电梯,310,沙湾,单价31630元/平米
鸣翠花园  | 3室2厅 | 123平米 | 东南 | 简装 | 有电梯,529,工业大道南,单价43009元/平米
恒大御景半岛  | 4室2厅 | 337平米 | 南 | 其他 | 有电梯,950,金沙洲,单价28190元/平米
盘福路医国街  | 3室1厅 | 79平米 | 东北 | 其他,388,盘福,单价49114元/平米
祈福水城  | 3室2厅 | 155平米 | 南 | 其他 | 有电梯,338,沙湾,单价21807元/平米
明月金岸花园  | 5室2厅 | 158平米 | 南 | 其他 | 有电梯,430,金沙洲,单价27216元/平米
芳村大道西  | 3室2厅 | 76.7平米 | 东南 | 精装,240,滘口,单价31291元/平米
路劲隽泷湾  | 3室2厅 | 143平米 | 东北 | 其他 | 有电梯,500,龙溪,单价34966元/平米
中海康城  | 3室2厅 | 110.44平米 | 北 | 精装 | 有电梯,415,黄村,单价37577元/平米
方圆月岛  | 3室2厅 | 132平米 | 南 | 精装 | 有电梯,1318,珠江新城中,单价99849元/平米
康富花园  | 4室2厅 | 145平米 | 南 | 其他 | 无电梯,215,市桥,单价14828元/平米
时代玫瑰园  | 4室2厅 | 130平米 | 南 | 其他 | 有电梯,455,白云大道北,单价35000元/平米
番禺永兴楼  | 4室2厅 | 115.15平米 | 南 | 其他,127,沙湾,单价11030元/平米
汇豪大厦  | 3室2厅 | 151.78平米 | 北 | 简装 | 有电梯,900,珠江新城东,单价59297元/平米
利雅湾  | 3室2厅 | 151平米 | 南 | 其他 | 有电梯,1350,珠江新城中,单价89404元/平米
侨诚花园春晓苑  | 4室0厅 | 83.98平米 | 西南 | 简装 | 无电梯,238,金碧,单价28341元/平米
嘉诚国际公寓  | 2室1厅 | 119.23平米 | 西 | 其他 | 有电梯,570,水荫,单价47807元/平米
浔峰御金沙园  | 3室2厅 | 116.8平米 | 南 北 | 其他 | 有电梯,467.2,金沙洲,单价40000元/平米
先烈中路81号大院  | 3室1厅 | 89.31平米 | 南 北 | 其他 | 无电梯,450,黄花岗,单价50387元/平米
江南新苑  | 3室1厅 | 101平米 | 北 | 其他 | 有电梯,570,新港西,单价56436元/平米
东璟花园  | 4室2厅 | 162平米 | 南 北 | 精装 | 有电梯,850,员村,单价52470元/平米
华景新城陶然庭园  | 3室2厅 | 92.18平米 | 南 | 简装,565,华景新城,单价61294元/平米
汇侨新城蓝天丽境  | 3室2厅 | 108平米 | 东北 | 其他 | 有电梯,350,新市,单价32408元/平米
富力半岛花园  | 3室1厅 | 104平米 | 东北 | 其他 | 有电梯,380,罗冲围,单价36539元/平米
南国奥林匹克花园雅典  | 3室2厅 | 116.7平米 | 南 | 精装,370,华南,单价31706元/平米
珠江帝景苑克莱国际公寓灏景轩  | 5室3厅 | 238平米 | 西 | 精装 | 有电梯,1600,赤岗,单价67227元/平米
金沙山海名门  | 3室2厅 | 92平米 | 东 | 其他,285,金沙洲,单价30979元/平米
深业江悦湾  | 3室2厅 | 95.4平米 | 西南 | 其他 | 有电梯,340,金沙洲,单价35640元/平米
怡乐路  | 1室1厅 | 23.77平米 | 南 | 其他 | 无电梯,63,新港西,单价26504元/平米
保利心语花园  | 3室2厅 | 110平米 | 北 | 简装 | 有电梯,930,珠江新城中,单价84546元/平米
建设北路马房四街  | 3室1厅 | 83平米 | 南 | 其他 | 无电梯,95,旧区,单价11446元/平米
广州雅居乐花园一尺山居  | 2室2厅 | 80平米 | 东北 | 简装 | 有电梯,299,华南,单价37375元/平米
金名都  | 3室2厅 | 90.38平米 | 东南 | 其他,260,金沙洲,单价28768元/平米
鑫润花园  | 3室2厅 | 99.35平米 | 南 | 其他 | 无电梯,220,市桥,单价22144元/平米
嘉景园  | 3室1厅 | 86平米 | 东 | 其他 | 无电梯,212,新市,单价24652元/平米
亚运城运动员村二区  | 2室2厅 | 108.89平米 | 南 北 | 其他 | 有电梯,260,亚运城,单价23878元/平米
翡翠绿洲森林半岛  | 3室2厅 | 136平米 | 南 北 | 其他 | 有电梯,320,新塘,单价23530元/平米
金名都  | 4室2厅 | 172平米 | 南 | 其他 | 有电梯,540,金沙洲,单价31396元/平米
华景新城华门阁  | 3室2厅 | 107.74平米 | 西北 | 其他 | 无电梯,440,华景新城,单价40840元/平米
富丽家园丽水湾  | 3室1厅 | 81.4平米 | 西 | 简装 | 有电梯,270,大石,单价33170元/平米
翡翠绿洲育才阳光苑  | 3室2厅 | 95.78平米 | 南 北 | 其他 | 有电梯,210,新塘,单价21926元/平米
中铁荔湾国际城  | 3室2厅 | 97.66平米 | 南 北 | 其他 | 有电梯,410,龙溪,单价41983元/平米
康城水郡  | 3室2厅 | 106平米 | 南 | 其他 | 无电梯,220,沙湾,单价20755元/平米
路劲隽泷湾  | 3室2厅 | 90平米 | 东 | 其他 | 有电梯,350,龙溪,单价38889元/平米
江南大道中江南大道中后街  | 3室2厅 | 68.31平米 | 东北 | 精装 | 无电梯,245,江南大道,单价35866元/平米
赛拉维  | 3室2厅 | 116.03平米 | 西北 | 简装 | 有电梯,548,员村,单价47230元/平米
菜园西  | 3室1厅 | 67.92平米 | 西南 | 其他,275,东川路,单价40489元/平米
花地河湾  | 5室2厅 | 81.24平米 | 东 | 其他 | 有电梯,320,东塱,单价39390元/平米
锦丽居  | 3室1厅 | 101平米 | 南 | 简装 | 有电梯,410,金碧,单价40595元/平米
东湖映月  | 3室2厅 | 99平米 | 南 北 | 其他 | 有电梯,310,白云大道北,单价31314元/平米
百福园  | 3室2厅 | 104.1平米 | 南 北 | 其他,140,石楼镇,单价13449元/平米
银建小区周门路  | 1室0厅 | 30.43平米 | 南 | 其他 | 无电梯,90,荔湾路,单价29577元/平米
南国奥林匹克花园北奥一路  | 4室2厅 | 110平米 | 西北 | 其他 | 无电梯,320,华南,单价29091元/平米
富力御龙庭  | 2室1厅 | 76平米 | 西南 | 简装 | 有电梯,550,淘金,单价72369元/平米
新世界逸彩庭园E区  | 3室2厅 | 103.96平米 | 东南 | 其他 | 有电梯,413.8,滘口,单价39800元/平米
亚运城媒体南村  | 2室1厅 | 73平米 | 东北 | 其他,220,亚运城,单价30137元/平米
岭南新世界  | 3室2厅 | 110.99平米 | 南 | 其他 | 有电梯,550,白云大道北,单价49555元/平米
东华东路  | 4室1厅 | 79.1平米 | 南 北 | 简装 | 无电梯,500,东湖,单价63212元/平米
番禺海伦堡花样年华三期  | 3室2厅 | 96.77平米 | 南 | 精装 | 有电梯,298,沙湾,单价30795元/平米
广州富力城  | 3室2厅 | 115平米 | 西南 | 其他 | 有电梯,390,黄石路,单价33914元/平米
保利公馆2010亚奥北苑  | 3室2厅 | 136.77平米 | 南 北 | 毛坯 | 有电梯,285,石楼镇,单价20838元/平米
雅居乐君域公馆  | 2室2厅 | 78.33平米 | 东 | 其他 | 有电梯,266.4,市桥,单价34000元/平米
和辉花园  | 3室2厅 | 87.93平米 | 西 | 精装 | 有电梯,300,金碧,单价34119元/平米
新陶苑  | 3室2厅 | 92.78平米 | 东 | 其他 | 无电梯,460,石牌,单价49580元/平米
中铁荔湾国际城  | 2室2厅 | 82.21平米 | 南 | 精装,330,龙溪,单价40142元/平米
宝岗大道马涌直街  | 3室2厅 | 58.69平米 | 东 | 其他 | 无电梯,190,宝岗,单价32374元/平米
广州碧桂园雅苑  | 3室1厅 | 96.8平米 | 东南 | 简装 | 无电梯,300,南浦,单价30992元/平米
华景新城华门阁  | 3室2厅 | 108平米 | 西南 | 其他 | 无电梯,435,华景新城,单价40278元/平米
新福港鼎峰  | 3室2厅 | 139.44平米 | 南 北 | 其他,570,科学城,单价40878元/平米
盈彩美居  | 3室2厅 | 97平米 | 南 | 其他 | 有电梯,460,东圃,单价47423元/平米
富力现代广场  | 3室1厅 | 117平米 | 西南 | 其他,550,工业大道北,单价47009元/平米
广州富力城  | 3室2厅 | 93平米 | 东北 | 简装 | 有电梯,310,黄石路,单价33334元/平米
涌边一马路  | 3室1厅 | 65平米 | 东南 | 其他,248,黄沙,单价38154元/平米
惠福西路进步里  | 4室1厅 | 110平米 | 西北 | 其他,330,西门口,单价30000元/平米
骏御华庭  | 1室0厅 | 30.58平米 | 南 | 其他 | 有电梯,105,机场路,单价34337元/平米
保利西海岸星海花园  | 2室2厅 | 80.7平米 | 南 | 其他 | 有电梯,305,金沙洲,单价37795元/平米
珠江新岸公寓  | 1室0厅 | 44平米 | 西 | 精装 | 有电梯,220,滨江东,单价50000元/平米
缝纫机厂宿舍  | 1室0厅 | 35.33平米 | 南 北 | 其他 | 无电梯,70,新港西,单价19814元/平米
达道路  | 3室2厅 | 117.71平米 | 南 | 其他 | 无电梯,640,东山口,单价54371元/平米
凯旋新世界枫丹丽舍  | 1室1厅 | 78.74平米 | 东 | 精装 | 有电梯,800,珠江新城东,单价101601元/平米
中海金沙馨园二期  | 3室2厅 | 98平米 | 东南 | 其他 | 有电梯,350,金沙洲,单价35715元/平米
芳信路中医院宿舍  | 3室2厅 | 99平米 | 东南 | 其他 | 有电梯,290,滘口,单价29293元/平米
祈福新村倚湖湾  | 4室2厅 | 153.89平米 | 南 | 毛坯 | 有电梯,530,祈福,单价34441元/平米
中旅侨苑  | 3室2厅 | 84.14平米 | 东南 | 其他 | 有电梯,380,昌岗,单价45163元/平米
共和西小区  | 2室2厅 | 100.33平米 | 北 | 其他 | 有电梯,660,杨箕,单价65783元/平米
番禺云山诗意  | 4室2厅 | 112.72平米 | 东南 | 其他,350,市桥,单价31051元/平米
大沙地东路  | 3室2厅 | 97.92平米 | 南 | 简装 | 有电梯,360,区府,单价36765元/平米
天誉华庭  | 3室2厅 | 108平米 | 东 | 其他 | 有电梯,800,龙口西,单价74075元/平米
番禺云山诗意  | 4室2厅 | 112.72平米 | 东南 | 其他,350,市桥,单价31051元/平米
乐怡居  | 3室2厅 | 104.72平米 | 南 | 其他,385,花地大道,单价36765元/平米
金碧世纪花园  | 2室1厅 | 69平米 | 北 | 其他 | 有电梯,260,区府,单价37682元/平米
东方花园又一村  | 3室2厅 | 136.5平米 | 东南 | 其他 | 有电梯,438,市桥,单价32088元/平米
康裕大厦  | 4室2厅 | 153平米 | 西 | 简装,350,市桥,单价22876元/平米
逸景翠园  | 4室2厅 | 165.58平米 | 南 | 其他 | 有电梯,760,广州大道南,单价45900元/平米
碧海湾  | 1室1厅 | 60平米 | 西北 | 其他 | 有电梯,480,珠江新城西,单价80000元/平米
叠翠台  | 3室2厅 | 106平米 | 东 | 精装 | 有电梯,620,天河公园,单价58491元/平米
百事佳花园  | 3室2厅 | 112平米 | 东北 | 简装 | 有电梯,270,南浦,单价24108元/平米
百事佳花园  | 3室2厅 | 132平米 | 西南 | 简装 | 有电梯,330,南浦,单价25000元/平米
海印南苑  | 3室2厅 | 123.53平米 | 南 | 精装 | 有电梯,540,东晓路,单价43715元/平米
东方都会广场  | 2室2厅 | 39平米 | 北 | 精装 | 有电梯,290,天河公园,单价74359元/平米
纵横缤城  | 3室2厅 | 104平米 | 西北 | 其他 | 有电梯,365,新市,单价35097元/平米
恒荔湾畔  | 3室2厅 | 122平米 | 东北 | 其他 | 有电梯,600,芳村大道,单价49181元/平米
富力金港城  | 3室1厅 | 125平米 | 南 北 | 其他 | 有电梯,180,花东镇,单价14400元/平米
中怡城市花园  | 3室2厅 | 128平米 | 东北 | 简装 | 有电梯,850,天河北,单价66407元/平米
亚运城运动员村三区  | 3室2厅 | 116平米 | 南 | 其他 | 有电梯,350,亚运城,单价30173元/平米
海龙湾  | 3室2厅 | 120平米 | 东南 | 简装 | 有电梯,365,南浦,单价30417元/平米
星汇雅苑  | 2室2厅 | 74平米 | 西南 | 精装,580,珠江新城东,单价78379元/平米
云景花园云桦苑  | 2室2厅 | 86平米 | 南 | 简装 | 有电梯,380,同和,单价44187元/平米
荟雅苑  | 3室2厅 | 118.84平米 | 南 北 | 简装 | 有电梯,738,天河北,单价62101元/平米
东湖洲花园2区  | 4室2厅 | 165.02平米 | 南 北 | 其他 | 有电梯,535,市桥,单价32421元/平米
城央御景  | 3室2厅 | 94.13平米 | 北 | 其他 | 有电梯,200,铁路西,单价21248元/平米
富力广场T区  | 2室1厅 | 75平米 | 西南 | 简装 | 有电梯,360,中山八,单价48000元/平米
玫瑰园  | 3室2厅 | 119平米 | 东南 | 其他 | 有电梯,610,江南西,单价51261元/平米
五山路  | 3室1厅 | 94平米 | 南 北 | 其他,490,五山,单价52128元/平米
南雅苑体育东横街  | 2室2厅 | 76平米 | 南 北 | 简装 | 无电梯,403,天河南,单价53027元/平米
